2020.11.24,00:00,1.18409,1.18477,1.18335,1.18422,5777
2020.11.24,04:00,1.18423,1.18554,1.18419,1.18522,6219
2020.11.24,08:00,1.18522,1.18908,1.18462,1.18839,16979
2020.11.24,12:00,1.18840,1.18945,1.18505,1.18543,19405
2020.11.24,16:00,1.18546,1.18868,1.18415,1.18730,24540
2020.11.24,20:00,1.18731,1.18961,1.18681,1.18927,8543
2020.11.25,00:00,1.18895,1.19065,1.18894,1.18984,5634
2020.11.25,04:00,1.18983,1.19105,1.18959,1.18982,8479
2020.11.25,08:00,1.18982,1.19301,1.18914,1.19051,24926
2020.11.25,12:00,1.19050,1.19157,1.18822,1.19047,19858
2020.11.25,16:00,1.19048,1.19267,1.18918,1.19159,25936
2020.11.25,20:00,1.19161,1.19250,1.19080,1.19131,9454
2020.11.26,00:00,1.19129,1.19296,1.19119,1.19269,3137
2020.11.26,04:00,1.19271,1.19289,1.19204,1.19265,4821
2020.11.26,08:00,1.19265,1.19413,1.19023,1.19037,15550
2020.11.26,12:00,1.19040,1.19150,1.18857,1.18984,14333
2020.11.26,16:00,1.18985,1.19151,1.18934,1.19135,10524
2020.11.26,20:00,1.19134,1.19187,1.19092,1.19110,1537
2020.11.27,00:00,1.19104,1.19153,1.19067,1.19139,2757
2020.11.27,04:00,1.19138,1.19289,1.19104,1.19271,4063
2020.11.27,08:00,1.19270,1.19331,1.19151,1.19233,13416
2020.11.27,12:00,1.19233,1.19395,1.19144,1.19370,16124
2020.11.27,16:00,1.19372,1.19621,1.19316,1.19570,20823
2020.11.27,20:00,1.19570,1.19632,1.19501,1.19628,2303
2020.11.30,00:00,1.19602,1.19744,1.19602,1.19743,5380
2020.11.30,04:00,1.19742,1.19752,1.19654,1.19724,5862
2020.11.30,08:00,1.19724,1.19857,1.19624,1.19850,17396
2020.11.30,12:00,1.19845,1.19927,1.19733,1.19866,16904
2020.11.30,16:00,1.19867,1.20036,1.19421,1.19547,36202
2020.11.30,20:00,1.19548,1.19599,1.19209,1.19234,10688
2020.12.01,00:00,1.19262,1.19498,1.19245,1.19496,4399
2020.12.01,04:00,1.19498,1.19602,1.19483,1.19573,4900
2020.12.01,08:00,1.19574,1.19860,1.19544,1.19809,18761
2020.12.01,12:00,1.19807,1.19942,1.19605,1.19926,19861
2020.12.01,16:00,1.19926,1.20549,1.19755,1.20455,36989
2020.12.01,20:00,1.20456,1.20769,1.20430,1.20723,11536
2020.12.02,00:00,1.20664,1.20735,1.20608,1.20687,5147
2020.12.02,04:00,1.20686,1.20838,1.20668,1.20686,6874
2020.12.02,08:00,1.20686,1.20879,1.20458,1.20538,25628
2020.12.02,12:00,1.20537,1.20789,1.20401,1.20663,24914
2020.12.02,16:00,1.20666,1.21087,1.20605,1.20937,30877
2020.12.02,20:00,1.20939,1.21189,1.20902,1.21158,9194
2020.12.03,00:00,1.21131,1.21156,1.21043,1.21135,4586
2020.12.03,04:00,1.21137,1.21255,1.21122,1.21198,5317
2020.12.03,08:00,1.21198,1.21397,1.21012,1.21116,21295
2020.12.03,12:00,1.21113,1.21616,1.21043,1.21513,25889
2020.12.03,16:00,1.21514,1.21749,1.21381,1.21466,28662
2020.12.03,20:00,1.21465,1.21495,1.21329,1.21479,10597
2020.12.04,00:00,1.21420,1.21542,1.21395,1.21441,5017
2020.12.04,04:00,1.21443,1.21516,1.21392,1.21504,5470
2020.12.04,08:00,1.21504,1.21737,1.21441,1.21673,20949
2020.12.04,12:00,1.21671,1.21779,1.21318,1.21461,30308
2020.12.04,16:00,1.21462,1.21723,1.21335,1.21440,28060
2020.12.04,20:00,1.21441,1.21521,1.21101,1.21197,10939
2020.12.07,00:00,1.21282,1.21365,1.21181,1.21355,5068
2020.12.07,04:00,1.21353,1.21406,1.21308,1.21320,4383
2020.12.07,08:00,1.21319,1.21333,1.20789,1.20934,25254
2020.12.07,12:00,1.20935,1.21399,1.20853,1.21377,24820
2020.12.07,16:00,1.21375,1.21663,1.21303,1.21336,23975
2020.12.07,20:00,1.21334,1.21336,1.21077,1.21081,12800
2020.12.08,00:00,1.21086,1.21137,1.21044,1.21074,4493
2020.12.08,04:00,1.21073,1.21199,1.21056,1.21188,4809
2020.12.08,08:00,1.21188,1.21344,1.20957,1.21292,20249
2020.12.08,12:00,1.21294,1.21332,1.21074,1.21185,27366
2020.12.08,16:00,1.21187,1.21338,1.21003,1.21156,28047
2020.12.08,20:00,1.21155,1.21177,1.21005,1.21039,7865
2020.12.09,00:00,1.21026,1.21151,1.20996,1.21115,3615
2020.12.09,04:00,1.21115,1.21316,1.21104,1.21316,5371
2020.12.09,08:00,1.21314,1.21476,1.21202,1.21260,17836
2020.12.09,12:00,1.21257,1.21366,1.21015,1.21210,21676
2020.12.09,16:00,1.21207,1.21241,1.20587,1.20728,28992
2020.12.09,20:00,1.20729,1.20842,1.20610,1.20815,12200
2020.12.10,00:00,1.20765,1.20847,1.20732,1.20819,4316
2020.12.10,04:00,1.20818,1.21006,1.20813,1.20965,5970
2020.12.10,08:00,1.20965,1.21090,1.20837,1.21065,18463
2020.12.10,12:00,1.21063,1.21355,1.20815,1.21261,31291
2020.12.10,16:00,1.21260,1.21593,1.20966,1.21206,42903
2020.12.10,20:00,1.21203,1.21451,1.21135,1.21420,12185
2020.12.11,00:00,1.21380,1.21604,1.21370,1.21560,5217
2020.12.11,04:00,1.21561,1.21606,1.21513,1.21557,5516
2020.12.11,08:00,1.21557,1.21632,1.21127,1.21180,21941
2020.12.11,12:00,1.21179,1.21380,1.21105,1.21159,24217
2020.12.11,16:00,1.21158,1.21335,1.21057,1.21169,25066
2020.12.11,20:00,1.21170,1.21207,1.21032,1.21081,7790
2020.12.14,00:00,1.21347,1.21421,1.21159,1.21294,5458
2020.12.14,04:00,1.21293,1.21421,1.21288,1.21409,4186
2020.12.14,08:00,1.21409,1.21606,1.21388,1.21578,15979
2020.12.14,12:00,1.21581,1.21771,1.21482,1.21718,19088
2020.12.14,16:00,1.21716,1.21718,1.21233,1.21579,26480
